site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4793025022,S-0359369085867584,other,2,41,4,4,4,4,4,4,4,4,4,4,6,4,4,4,6,2,6,4,4,4,4,4,4,240
S-4885025022,S-0359369085182794,other,11,20,5,7,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,120
S-4772025022,S-0359369084105440,other,4,6,6,5,6,5,6,5,4,4,5,5,6,6,6,4,6,5,6,5,5,6,5,5,5,420
S-4573025028,S-0359369085146062,other,15,25,17,18,15,12,17,14,14,19,17,18,38,20,62,25,14,12,24,23,34,97,147,102,38,250
S-4372025021,S-0359369085158232,other,4,12,6,6,4,4,4,6,4,4,4,4,4,2,4,6,4,4,4,4,4,4,4,6,4,250
S-4677025028,S-0359369083970190,other,4,11,6,6,6,6,6,5,5,5,6,5,4,6,5,6,5,6,6,5,5,6,6,4,6,420
S-4885025022,S-0359369085151328,other,2,30,2,2,2,14,7,2,2,2,14,14,5,2,5,2,2,2,2,2,2,2,2,2,2,440
S-4677025028,S-0359369084264262,other,10,10,13,13,16,19,26,31,27,46,221,278,98,44,23,21,17,14,11,10,10,10,10,9,11,2200
S-4677025033,S-0359369081334654,other,3,44,5,6,6,5,5,6,5,6,5,5,5,5,5,5,5,5,3,6,6,5,5,5,5,360
S-4793025022,S-0359369085866412,other,3,19,4,5,5,4,4,5,5,3,4,5,4,5,4,5,4,4,4,5,4,5,4,4,5,260
S-4677025033,S-0359369083953246,other,0,133,32,6,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,290
S-4677025033,S-0359369081322261,other,5,7,5,6,6,6,6,6,6,6,6,6,6,6,6,5,7,6,6,6,6,6,6,7,5,390
S-4885025022,S-0359369085185318,other,11,154,52,46,38,20,16,13,13,9,11,8,6,6,5,5,5,3,3,3,5,3,5,5,5,270
S-4793025022,S-0359369085866412,other,4,16,4,6,5,5,4,5,6,5,4,5,5,5,5,4,6,5,5,6,5,5,6,4,5,250
S-4772025022,S-0359369084112271,other,4,244,4,6,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,320
S-4677025028,S-0359369084274766,other,7,40,10,13,18,19,12,13,15,15,21,16,16,10,12,10,9,22,18,13,13,25,25,13,12,360
S-2711010100,S-0359369085220404,other,4,17,5,5,4,4,6,5,5,7,5,6,5,4,4,6,5,5,4,6,5,5,5,6,6,260
S-4885025022,S-0359369085190953,other,0,41,0,0,0,0,0,0,4,0,4,8,0,0,0,4,4,0,0,0,0,0,0,0,0,250
S-4885025022,S-0359369085094932,other,6,206,57,29,25,19,11,8,6,6,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,280
S-4677025028,S-0359369084287065,other,3,15,6,3,4,4,14,6,6,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,500
S-4728010101,S-0359369085248835,other,5,36,4,6,5,5,6,6,5,6,6,5,5,6,6,6,6,5,6,6,4,5,5,5,5,290
S-4793025022,S-0359369085716518,other,4,25,5,4,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,260
S-4885025022,S-0359369085195648,other,0,38,3,3,3,9,3,3,3,6,6,6,3,6,3,3,3,3,6,3,3,3,3,6,9,410
S-4682025024,S-0359369085689376,other,6,66,17,11,9,9,9,9,9,9,9,9,32,9,9,6,6,6,6,9,9,9,9,14,14,240
S-4885025022,S-0359369085182182,other,6,128,21,36,39,9,12,18,21,9,9,9,9,9,3,3,6,3,15,6,6,6,6,6,9,340
S-4677025029,S-0359369081377166,other,3,30,7,7,8,10,8,5,7,7,7,5,5,5,5,3,5,5,7,5,3,7,5,5,5,420
S-4677025029,S-0359369081310084,other,2,9,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,5,3,3,3,3,3,3,420
S-4677025029,S-0359369081333177,other,3,53,8,5,8,5,8,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,360
S-4885025022,S-0359369085127146,other,0,124,24,12,3,27,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,280
S-4677025033,S-0359369081322261,other,3,8,5,4,5,5,4,5,4,5,5,5,5,4,5,7,5,5,5,5,7,5,5,5,4,390
S-4885025022,S-0359369085170112,other,7,82,18,14,14,21,11,7,7,11,7,7,14,11,11,11,11,11,7,11,7,7,7,11,11,270
S-4677025033,S-0359369083953246,other,0,99,43,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,290
S-4677025029,S-0359369081312270,other,6,36,7,8,6,7,6,7,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,7,410
S-4682025024,S-0359369085689376,other,3,16,5,3,3,3,3,5,5,5,5,3,14,3,3,3,3,3,3,3,3,3,3,14,5,250
S-4673025027,S-0359369085152375,other,3,24,4,5,6,5,5,5,5,5,5,5,5,4,5,4,6,5,5,5,5,5,5,5,5,270
S-4885025022,S-0359369085185318,other,12,152,44,44,35,19,16,16,16,12,13,15,12,20,12,11,9,11,13,19,16,16,16,12,13,280
S-4673025027,S-0359369085176465,other,5,64,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,5,5,240
S-4573025028,S-0359369085146062,other,16,25,20,15,18,16,17,18,19,23,17,21,37,25,80,28,19,11,21,37,38,99,157,98,52,4760
S-4413110100,S-0359369084113857,other,29,48,20,21,20,37,29,26,23,31,28,21,18,21,23,23,21,21,66,48,38,35,32,37,21,4340
S-4885025022,S-0359369085188320,other,19,48,21,21,21,16,19,21,21,27,19,19,24,16,16,19,21,19,29,40,58,74,66,40,32,260
S-4885025022,S-0359369085132427,other,0,50,3,3,7,3,0,3,3,17,3,3,3,7,3,0,3,0,0,7,3,3,3,3,3,380
S-4573025028,S-0359369085173793,other,45,5,5,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,60
S-4673025027,S-0359369085161442,other,0,87,12,3,3,12,3,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,280
S-4793025022,S-0359369085869127,other,2,33,4,2,6,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,250
S-4682025024,S-0359369085689376,other,6,54,9,11,9,9,6,9,9,9,9,6,31,9,3,6,6,6,3,6,9,9,9,9,17,240
S-2711010100,S-0359369085220404,other,3,100,16,6,3,13,3,0,3,6,3,0,6,0,0,0,0,3,0,6,3,0,0,0,6,270
S-4885025022,S-0359369085170112,other,7,88,20,13,13,16,7,7,7,10,10,7,10,10,10,7,10,7,7,10,10,10,10,10,10,270
S-4721011100,S-0359369084144530,other,36,38,5,5,5,5,5,2,5,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,60
S-4372025021,S-0359369085085062,other,3,34,4,4,4,6,4,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,4,6,4,400
S-4772025022,S-0359369084105440,other,3,9,4,4,5,4,3,4,4,4,5,4,6,4,5,5,4,5,5,5,4,4,4,6,4,420
S-4682025024,S-0359369085688386,other,0,43,5,3,3,3,3,5,3,3,3,3,0,3,3,0,3,3,3,3,0,3,3,3,0,250
S-4673025027,S-0359369085176465,other,2,85,10,6,6,4,4,4,4,2,2,2,4,4,4,4,4,2,4,4,4,4,4,4,4,250
S-4372025021,S-0359369085189039,other,4,13,5,4,4,4,4,6,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,390
S-4682025024,S-0359369085768170,other,9,37,11,13,12,14,21,20,17,14,12,15,17,14,29,21,9,11,11,15,21,173,165,50,11,260
S-4677025028,S-0359369084288329,other,0,103,6,19,16,3,3,13,13,3,3,3,6,0,0,0,0,0,0,3,0,0,0,0,0,340
S-4793025022,S-0359369085866412,other,16,122,31,22,20,22,16,13,13,20,15,13,16,15,13,9,13,13,13,16,15,11,13,22,18,240
S-4725010101,S-0359369081388759,other,3,126,18,29,55,5,10,18,21,10,5,8,8,5,5,3,5,3,5,10,13,5,5,3,8,340
S-4885025022,S-0359369085169858,other,2,34,5,2,5,5,5,5,7,9,5,5,2,5,2,2,5,2,5,7,7,9,9,7,5,250
S-4885025022,S-0359369085186811,other,6,116,13,15,18,4,4,6,4,4,2,4,4,4,4,4,2,2,4,2,4,4,4,4,2,360
S-4677025029,S-0359369081380905,other,17,22,21,22,27,22,20,23,25,32,25,26,22,20,25,23,31,38,85,30,28,28,30,34,23,4240
S-4677025028,S-0359369084275243,other,3,146,6,11,15,5,3,5,5,3,5,3,3,5,3,3,5,3,5,5,3,3,3,5,5,340
S-4772025022,S-0359369084117650,other,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,5,400
S-4573025028,S-0359369085164305,other,9,10,10,11,10,14,16,14,19,19,32,27,39,167,35,37,19,15,12,9,11,9,9,7,7,2840
S-4885025022,S-0359369085190953,other,0,35,3,3,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,0,250
S-4673025027,S-0359369085116131,other,4,22,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,260
S-4885025022,S-0359369085138291,other,0,78,16,8,4,12,4,4,4,16,4,4,12,0,4,4,4,4,4,8,8,8,4,4,8,270
S-4573025028,S-0359369085173793,other,48,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,6,3,60
S-4886025023,S-0359369085185193,other,16,167,31,26,29,22,19,20,17,15,13,15,13,19,12,12,12,12,12,12,12,13,13,16,16,360
S-4721011100,S-0359369084144530,other,10,20,6,5,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,7,6,6,5,300
S-4573025028,S-0359369085148811,other,0,7,3,0,3,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,250
S-4885025022,S-0359369085182398,other,12,37,14,14,14,12,16,18,18,12,14,16,16,14,14,9,12,12,14,14,12,16,18,18,14,240
S-4885025022,S-0359369085096051,other,6,397,53,54,34,20,16,8,8,6,6,5,3,3,3,2,2,2,2,2,2,2,2,3,2,320
S-4677025028,S-0359369084264262,other,9,11,13,16,15,21,26,31,27,45,196,278,112,41,22,19,13,12,12,13,11,12,11,9,12,2270
S-4372025021,S-0359369085158232,other,16,39,9,11,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4573025028,S-0359369085139109,other,4,11,7,5,5,5,5,5,5,4,4,5,5,6,5,6,5,4,5,5,5,6,6,5,6,140
S-4885025022,S-0359369085139513,other,3,124,6,6,7,9,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,420
S-4573025028,S-0359369085144976,other,10,12,12,11,12,18,16,20,16,19,29,22,39,70,86,55,25,21,17,12,14,12,12,10,11,2950
S-4793025022,S-0359369085098016,other,0,33,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,260
S-4772025022,S-0359369084113196,other,3,21,4,5,4,5,4,5,5,5,6,5,5,5,5,5,6,5,5,4,5,5,6,5,5,360
S-4772025022,S-0359369084110820,other,5,152,11,16,27,7,7,7,7,9,5,5,7,11,5,5,5,5,7,9,14,7,5,5,7,330
S-4677025033,S-0359369083953394,other,5,26,8,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,5,5,6,350
S-4677025029,S-0359369081312270,other,5,31,6,8,9,5,6,5,4,6,5,5,5,4,4,5,5,5,5,4,5,4,5,5,4,420
S-4885025022,S-0359369085129563,other,15,135,15,20,29,12,15,20,20,15,15,15,20,12,12,15,15,18,44,15,15,15,15,15,15,350
S-4772025022,S-0359369084113568,other,2,533,4,19,6,2,6,4,4,4,4,2,4,2,2,4,4,2,4,4,4,4,4,4,4,310
S-4372025021,S-0359369085156194,other,9,52,9,9,9,7,7,7,5,12,12,12,23,19,9,7,7,5,12,9,9,33,33,47,12,260
S-4677025028,S-0359369084264262,other,9,10,13,12,15,19,26,26,32,33,185,223,120,51,25,18,13,13,11,11,12,11,11,12,12,2250
S-4885025022,S-0359369085127146,other,0,226,159,26,19,23,10,3,3,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3,290
S-4372025021,S-0359369085121537,other,2,9,2,2,2,2,2,5,2,2,2,2,2,2,5,2,2,5,2,2,5,2,2,2,5,230
S-4885025022,S-0359369085144158,other,14,139,26,19,19,15,41,14,15,19,15,15,26,22,15,17,15,14,17,19,21,38,48,43,26,260
S-4677025028,S-0359369084287065,other,3,21,4,4,4,4,11,6,4,4,3,4,4,4,4,4,3,4,4,3,4,3,4,3,4,540
S-4677025033,S-0359369081379030,other,12,15,8,6,5,3,11,5,5,5,5,5,3,5,5,5,5,6,12,5,5,8,6,6,5,390
S-4772025022,S-0359369084113196,other,4,16,5,6,6,5,5,6,5,6,5,7,6,6,6,6,6,6,7,6,6,7,6,6,6,360
S-4677025029,S-0359369081312742,other,4,32,9,6,6,5,5,4,5,5,5,5,5,4,6,5,6,5,6,5,6,5,6,5,5,370
S-4372025021,S-0359369085156590,other,4,18,4,7,7,4,4,4,4,4,4,7,4,7,4,4,4,7,2,7,7,7,4,11,7,240
S-4677025033,S-0359369081322261,other,4,9,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,6,4,6,6,4,390
S-4793025022,S-0359369085716518,other,4,12,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,5,5,7,5,260
S-4885025022,S-0359369085094932,other,5,375,60,35,18,15,10,8,7,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,280
S-4885025022,S-0359369085151328,other,2,33,4,2,4,15,7,2,2,4,15,13,4,2,4,2,2,4,2,4,4,4,4,4,4,440
S-4885025022,S-0359369085138291,other,3,60,17,10,7,10,3,3,3,20,3,7,17,3,3,3,3,3,7,7,7,7,7,3,10,270
S-4413110100,S-0359369084116843,other,4,61,5,7,7,5,5,5,5,5,4,4,4,5,4,5,4,5,4,5,4,5,4,4,5,360
S-4682025024,S-0359369085734578,other,16,60,22,28,22,19,25,19,22,25,44,19,28,47,31,19,19,19,16,22,19,16,16,22,22,270
S-4573025028,S-0359369085146062,other,8,23,17,13,13,8,9,9,9,14,13,14,41,23,45,22,11,6,19,23,23,61,108,92,33,250
S-4673025027,S-0359369085087449,other,3,45,6,3,3,3,6,9,9,3,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,240
S-4673025027,S-0359369085143192,other,2,97,19,7,5,7,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,280
S-4885025022,S-0359369085094494,other,0,102,15,6,6,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4885025022,S-0359369085188320,other,19,43,22,17,19,22,19,19,22,31,17,19,24,24,17,17,19,22,34,48,48,113,87,34,29,260
S-4677025033,S-0359369083953394,other,4,22,6,5,5,6,6,6,6,6,6,6,5,7,5,5,6,7,7,6,7,6,8,7,8,370
S-4573025028,S-0359369085148811,other,2,15,5,2,2,2,2,2,2,10,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,250
S-4677025028,S-0359369084288048,other,4,304,5,5,5,5,6,6,6,5,5,5,7,6,6,6,6,5,5,5,6,6,6,6,6,310
S-4372025021,S-0359369085176598,other,4,38,5,5,5,5,4,4,5,5,7,5,5,4,5,5,7,5,5,7,7,5,5,5,7,290
S-4673025027,S-0359369085219521,other,3,8,7,5,5,7,7,9,7,5,5,4,8,5,7,5,5,5,5,5,5,7,5,5,5,240
S-4793025022,S-0359369085714042,other,2,30,5,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4885025022,S-0359369085144158,other,16,112,25,19,19,19,44,16,16,19,17,17,25,23,19,20,19,19,19,25,25,67,64,61,26,270
S-4677025028,S-0359369084274766,other,10,37,17,17,21,17,16,17,17,19,30,21,30,16,17,16,17,26,38,23,21,33,35,21,17,390
S-4885025022,S-0359369085170112,other,11,87,22,11,14,25,8,8,8,11,8,8,8,8,8,6,8,8,8,8,8,8,8,8,11,280
S-4580025039,S-0359369083347373,other,8,30,22,8,6,4,10,6,6,8,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,390
S-4772025022,S-0359369084112875,other,3,45,6,4,4,4,4,3,4,4,3,4,4,3,3,4,3,4,3,3,4,4,4,4,3,290
S-4677025033,S-0359369083950960,other,0,13,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,3,0,3,3,3,0,3,3,410
S-4885025022,S-0359369085190953,other,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,250
S-4372025021,S-0359369085085062,other,3,39,5,5,5,3,5,3,5,5,5,3,5,5,3,3,5,3,3,3,3,5,3,5,5,400
S-4580025039,S-0359369083347373,other,5,16,25,16,6,8,5,5,3,6,6,5,6,6,5,5,5,3,5,6,5,5,5,5,5,390
S-4677025033,S-0359369083953394,other,2,66,4,4,6,4,2,4,2,9,2,4,2,4,4,2,2,2,2,4,2,2,4,2,4,360
S-4673025027,S-0359369085116131,other,0,33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,260
S-4793025022,S-0359369084006234,other,10,42,20,16,16,13,16,13,13,10,16,13,13,10,7,7,7,10,7,10,10,7,10,10,10,220
S-4885025022,S-0359369085188809,other,10,244,24,39,60,18,24,24,21,18,18,18,29,24,13,13,26,18,42,13,13,18,16,16,16,320
S-4673025027,S-0359369085161442,other,3,31,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,260
S-4682025024,S-0359369085870067,other,0,47,12,0,0,8,0,0,0,12,0,0,12,0,0,0,0,0,0,4,4,0,0,0,4,270
S-4682025024,S-0359369085734578,other,19,47,19,35,19,19,25,16,25,28,44,35,28,31,16,25,16,19,16,16,16,13,16,19,19,270
S-4677025029,S-0359369081310084,other,4,7,6,4,6,6,7,7,6,5,7,6,6,6,6,4,5,6,5,6,7,7,7,5,5,420
S-4573025028,S-0359369085124242,other,3,45,6,3,3,3,0,3,3,3,3,3,3,3,0,3,0,0,3,0,0,3,3,3,0,250
S-4784025026,S-0359369085142863,other,10,44,17,17,12,10,12,12,10,12,7,12,10,7,10,10,12,10,19,15,19,97,177,24,12,250
S-4885025022,S-0359369085129233,other,3,63,17,9,6,12,3,3,3,20,3,3,14,3,3,3,3,3,3,6,6,6,6,3,6,270
S-4885025022,S-0359369085163984,other,0,142,36,11,8,25,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4885025022,S-0359369085182794,other,9,21,5,7,5,5,5,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,120
S-4372025021,S-0359369085156194,other,4,49,7,7,4,4,4,4,4,7,9,4,13,11,7,4,4,4,7,7,7,18,18,27,7,260
S-4885025022,S-0359369085129233,other,5,95,24,16,11,13,8,8,8,13,5,5,5,3,0,3,3,3,3,3,3,3,3,3,3,270
S-4372025021,S-0359369085158232,other,8,12,6,5,5,5,5,3,3,5,3,5,5,3,5,5,5,3,5,5,5,5,5,5,5,120
S-4772025022,S-0359369084112271,other,3,227,5,5,4,5,5,4,5,5,3,4,4,5,4,5,5,5,5,6,4,4,4,4,4,320
S-4725010101,S-0359369081388759,other,2,158,19,32,47,4,11,26,24,9,6,6,9,2,2,2,2,2,2,2,2,2,2,2,4,330
S-4885025022,S-0359369085095020,other,21,168,26,22,24,18,19,21,22,24,26,21,47,30,26,24,26,24,32,53,71,42,35,26,27,270
S-4885025022,S-0359369085139513,other,3,128,5,5,7,8,4,4,4,4,3,5,4,4,3,4,4,3,4,4,4,4,3,4,3,430
S-4677025029,S-0359369081312197,other,5,7,7,7,8,8,6,8,9,7,7,8,6,6,7,8,6,8,7,6,9,7,7,8,7,440
S-4885025022,S-0359369085168546,other,7,54,22,25,31,11,11,11,11,11,20,20,16,11,9,9,7,7,9,9,7,9,9,13,11,250
S-4573025028,S-0359369085146039,other,9,9,13,13,12,15,19,22,22,23,42,49,92,127,33,24,17,15,13,12,10,10,9,9,9,2600
S-4580025039,S-0359369083347373,other,5,36,20,7,7,5,7,5,5,5,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,380
S-4372025021,S-0359369085158232,other,5,14,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,250
S-4673025027,S-0359369085139273,other,0,43,19,4,0,4,0,4,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4673025027,S-0359369085139273,other,0,39,4,4,0,0,4,4,4,4,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,250
S-4885025022,S-0359369085096051,other,5,324,48,46,28,15,12,5,7,5,5,3,3,3,2,3,2,2,2,2,2,2,2,2,2,320
S-4784025026,S-0359369085180509,other,14,62,23,46,23,35,18,15,14,14,15,15,12,14,15,12,12,24,14,8,12,12,14,15,11,420
S-4885025022,S-0359369085144612,other,0,82,9,11,20,3,3,11,11,6,3,3,9,6,3,0,3,0,3,0,0,0,0,3,3,340
S-4772025022,S-0359369084106224,other,4,6,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,410
S-4573025028,S-0359369085146062,other,18,23,22,16,16,17,17,18,19,28,19,17,44,21,50,32,18,16,27,36,47,123,157,137,60,4760
S-4673025027,S-0359369085176465,other,5,109,8,8,6,5,6,6,6,5,8,5,8,6,5,5,5,5,5,6,6,6,5,8,5,250
S-4793025022,S-0359369084006234,other,3,9,4,5,5,4,5,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,6,6,4,220
S-4784025026,S-0359369085180509,other,10,65,22,40,21,25,17,12,15,14,17,18,11,14,14,12,11,19,11,12,12,14,14,17,14,470
S-4793025022,S-0359369085098016,other,0,35,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4673025027,S-0359369085143192,other,0,52,20,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4784025026,S-0359369085190250,other,8,70,11,11,11,8,8,8,8,25,8,6,8,11,8,8,8,8,8,14,11,8,11,6,8,380
S-4673025027,S-0359369085176465,other,3,33,8,5,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,0,0,250
S-4677025033,S-0359369081334654,other,4,51,7,7,9,5,4,4,4,7,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,360
S-4885025022,S-0359369085220495,other,7,24,7,7,7,98,14,7,7,3,10,14,17,7,10,7,7,21,10,7,7,7,7,10,10,470
S-4885025022,S-0359369085094932,other,5,344,56,33,23,12,7,5,5,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,280
S-4885025022,S-0359369085138291,other,4,83,18,7,7,14,4,4,4,14,4,4,14,4,4,4,4,4,4,7,11,7,7,4,11,270
S-4885025022,S-0359369085182794,other,12,21,6,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,110
S-4784025026,S-0359369085152177,other,12,29,17,19,12,19,23,42,44,32,17,17,40,14,29,24,25,30,49,95,152,217,125,29,32,4600
S-2711010100,S-0359369084047014,other,2,19,6,4,4,4,2,4,4,2,4,2,2,4,4,2,4,4,4,4,2,4,4,4,4,250
S-4372025021,S-0359369085083687,other,2,13,4,4,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,6,4,250
S-4772025022,S-0359369084112271,other,3,272,4,5,5,5,5,4,4,4,4,4,4,4,5,5,5,4,5,4,4,5,5,4,4,310
S-4784025026,S-0359369085090476,other,3,285,7,7,4,6,4,4,6,12,7,9,9,13,7,6,4,4,4,4,6,9,15,10,4,240
S-4573025028,S-0359369085148811,other,3,6,6,0,3,3,3,0,0,3,0,3,3,0,3,3,3,3,0,3,0,3,3,3,0,250
S-4573025028,S-0359369085124242,other,3,48,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4413110100,S-0359369084113857,other,23,31,20,23,27,40,45,27,30,28,21,23,22,28,34,32,23,28,173,45,41,36,32,41,22,4290
S-4573025028,S-0359369085146278,other,3,48,8,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4885025022,S-0359369085185318,other,12,143,44,45,36,18,14,14,14,10,11,10,10,11,5,5,7,7,7,8,7,10,8,7,8,280
S-4372025021,S-0359369085177604,other,2,10,3,3,3,7,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,5,5,3,3,420
S-4784025026,S-0359369085092910,other,2,14,2,4,4,2,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,400
S-4885025022,S-0359369085151328,other,2,34,2,2,2,15,4,2,2,2,13,11,4,4,4,2,4,4,2,2,4,4,4,4,2,430
S-4677025028,S-0359369084262720,other,4,33,5,5,5,7,7,6,6,6,7,7,5,6,5,5,7,5,6,7,6,7,6,5,6,360
S-4682025024,S-0359369085870067,other,0,34,15,4,0,8,0,0,0,11,0,0,15,0,0,0,0,0,0,4,4,4,4,0,4,270
S-4885025022,S-0359369085220495,other,5,33,8,11,8,57,11,8,8,11,14,8,11,8,8,8,11,38,8,8,11,14,14,16,8,470
S-4372025021,S-0359369085149280,other,4,19,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,4,6,6,260
S-4673025027,S-0359369085116131,other,0,30,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,260
S-4673025027,S-0359369085139273,other,0,48,27,7,3,7,3,7,7,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4580025039,S-0359369083347373,other,3,17,21,14,9,5,9,9,7,5,5,5,3,3,3,3,3,5,3,5,3,5,3,5,5,390
S-4677025033,S-0359369081334654,other,5,55,6,9,8,6,3,5,3,8,3,3,3,3,3,3,3,5,5,5,5,3,5,5,5,360
S-4885025022,S-0359369085097745,other,0,73,5,5,7,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,350
S-4772025022,S-0359369084110820,other,5,103,5,6,5,6,5,5,5,6,5,6,4,5,6,5,4,6,6,5,7,6,5,6,5,330
S-4772025022,S-0359369084113931,other,4,9,6,4,5,5,6,5,5,6,5,6,5,5,4,4,5,6,6,5,5,6,5,6,6,410
S-4677025028,S-0359369084287271,other,20,28,6,4,4,4,8,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,2,2,390
S-4673025027,S-0359369085143192,other,0,76,10,7,3,10,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4793025022,S-0359369085711725,other,2,59,12,6,4,4,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,250
S-4673025027,S-0359369085087449,other,0,37,3,3,3,0,7,17,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025029,S-0359369081310084,other,3,15,4,4,3,8,4,4,4,4,5,7,3,4,4,4,4,4,5,4,3,5,4,4,4,420
S-4573025028,S-0359369085146062,other,13,23,24,17,16,20,15,19,19,23,19,16,32,21,66,32,20,14,29,31,44,118,162,113,45,250
S-4885025022,S-0359369085096051,other,5,366,42,58,52,13,17,8,9,5,6,5,3,3,2,2,2,2,2,2,2,2,2,2,2,330
S-4682025024,S-0359369085704233,other,3,18,5,5,5,3,5,5,5,5,3,5,5,5,5,3,3,3,5,5,5,5,5,5,5,250
S-4677025033,S-0359369083952271,other,16,37,21,23,25,26,20,20,20,26,25,25,16,26,19,23,23,43,144,77,57,36,44,38,31,4360
