site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4677025033,S-0359369083954665,in,4,177,5,5,6,5,6,5,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,370
S-4677025033,S-0359369083951133,in,8,76,16,13,18,13,21,16,18,13,21,34,16,13,11,11,11,11,18,11,16,16,18,11,11,350
S-4372025021,S-0359369085176630,in,3,77,5,5,8,5,5,5,6,6,6,5,5,5,7,5,5,5,6,6,5,6,5,6,6,330
S-4677025028,S-0359369084284948,in,8,54,19,10,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,340
S-4784025026,S-0359369085083265,in,3,28,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,440
S-4784025026,S-0359369085091375,in,2,71,6,6,6,15,6,4,4,6,11,9,4,4,4,2,4,4,2,4,2,4,4,4,2,450
S-4885025022,S-0359369085101257,in,5,32,7,10,10,7,7,10,10,15,10,7,12,7,12,7,7,7,10,22,57,104,52,35,12,260
S-4677025028,S-0359369084275995,in,20,51,18,17,15,15,14,17,14,21,13,13,13,16,27,27,18,17,140,51,37,22,26,27,36,350
S-4886025023,S-0359369085126866,in,3,202,6,11,14,3,4,4,4,4,4,4,4,10,4,4,4,4,6,6,6,4,4,4,6,320
S-4886025023,S-0359369085117469,in,0,127,33,7,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4687025030,S-0359369085131833,in,3,19,6,10,10,10,3,13,3,3,6,3,6,0,3,0,0,0,0,0,0,0,0,0,0,480
S-4684025022,S-0359369085725980,in,2,26,3,5,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,280
S-4721011100,S-0359369084142641,in,4,15,4,4,4,4,6,4,4,6,7,6,4,4,4,4,6,4,6,4,6,6,4,4,4,160
S-4521010100,S-0359369084100953,in,5,27,10,6,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,340
S-4673025027,S-0359369085159552,in,0,20,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,0,3,3,3,3,230
S-4673025027,S-0359369085142988,in,7,31,10,14,17,7,7,10,14,7,10,21,10,17,28,10,10,10,10,10,7,10,7,21,7,240
S-4372025021,S-0359369085222814,in,4,36,5,5,5,6,5,5,6,6,5,6,6,6,6,6,5,6,6,6,6,6,5,6,6,240
S-4684025022,S-0359369085725980,in,2,20,5,6,5,5,4,6,5,4,5,5,5,5,6,5,5,4,5,5,5,6,5,4,6,270
S-4677025033,S-0359369083956835,in,4,30,6,7,6,5,5,6,5,6,5,5,6,5,4,4,5,6,5,5,5,5,5,6,5,380
S-4677025033,S-0359369081311264,in,2,69,5,5,5,2,2,2,5,7,2,2,2,5,2,2,2,2,5,2,2,2,2,2,2,390
S-4673025027,S-0359369085117014,in,22,20,15,15,12,11,10,13,12,15,40,37,39,49,17,16,12,11,16,18,16,37,42,57,23,2480
S-4677025033,S-0359369083954095,in,11,124,22,22,23,22,19,23,26,34,23,20,19,23,17,15,15,19,14,15,19,19,22,19,22,380
S-4784025026,S-0359369085083265,in,0,24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,410
S-4677025028,S-0359369084282223,in,5,23,6,5,5,6,6,7,6,6,6,6,6,6,6,6,6,6,6,5,6,7,6,6,6,350
S-4677025028,S-0359369084278916,in,4,57,9,7,8,5,5,5,5,5,5,7,5,7,5,5,5,7,8,7,7,5,7,5,5,360
S-4372025021,S-0359369085176630,in,2,135,5,7,17,2,2,5,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,330
S-4793025022,S-0359369085868970,in,0,119,14,3,0,6,0,3,6,14,3,3,6,0,0,0,0,3,0,0,0,0,3,0,0,280
S-4784025026,S-0359369085191258,in,3,78,14,8,6,6,6,3,6,8,6,3,6,3,6,8,6,6,8,8,8,14,17,11,11,260
S-4793025022,S-0359369085718464,in,2,134,20,13,9,11,2,4,7,9,2,4,4,2,2,2,2,2,2,0,2,2,2,0,2,260
S-4682025024,S-0359369085722995,in,0,57,4,4,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4677025033,S-0359369083952016,in,6,7,8,8,7,8,8,7,7,7,7,6,6,7,7,8,7,7,8,7,7,8,7,8,8,450
S-4677025028,S-0359369083974820,in,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970
S-4372025021,S-0359369085154678,in,17,31,37,39,33,32,23,23,27,31,22,20,27,26,25,41,25,36,43,37,38,101,175,75,41,4770
S-4728010101,S-0359369085458871,in,8,121,39,30,22,36,11,8,8,8,6,8,11,8,8,6,6,6,6,6,8,17,14,8,6,290
S-4677025033,S-0359369083951851,in,12,96,4,6,10,4,4,4,4,2,4,4,4,2,2,4,2,4,4,4,4,4,2,4,2,330
S-4372025021,S-0359369085184741,in,0,30,10,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,7,7,3,3,260
S-4376025033,S-0035514005600354,in,4,5,5,5,5,4,5,5,5,5,7,7,9,5,4,5,5,5,5,4,5,5,5,5,4,420
S-4793025022,S-0359369085714869,in,6,62,13,13,6,10,10,6,6,6,6,10,6,6,6,3,6,6,10,6,6,6,6,10,6,250
S-4677025028,S-0359369084263199,in,4,16,5,4,4,4,5,6,5,4,5,5,5,5,6,5,6,5,5,6,5,6,5,6,5,410
S-4677025028,S-0359369083948675,in,6,26,8,8,8,8,11,18,19,14,16,13,11,17,8,8,12,22,29,13,12,10,10,8,14,350
S-4721011100,S-0359369084107040,in,4,17,4,5,4,5,5,4,5,5,4,5,5,6,5,5,5,5,6,8,8,6,5,6,6,380
S-4729010102,S-0359369084089016,in,23,54,23,22,26,29,25,21,25,28,20,19,20,25,23,19,27,25,130,91,51,33,41,28,33,4400
S-4677025033,S-0359369083955126,in,4,8,6,5,5,6,5,5,6,6,5,5,6,6,6,6,6,6,6,6,5,6,5,6,6,410
S-2911010106,S-0359369084033170,in,2,122,8,10,22,6,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,2,2,2,2,400
S-4372025021,S-0359369085138531,in,0,10,3,0,0,0,0,7,10,0,17,3,0,3,7,3,0,0,0,0,3,0,0,0,0,240
S-4372025021,S-0359369085176630,in,4,132,6,8,10,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,330
S-4677025028,S-0359369084283734,in,5,29,5,5,5,6,5,5,5,4,5,5,6,6,6,5,6,5,6,6,6,5,6,5,5,260
S-4886025023,S-0359369085151658,in,0,17,0,0,0,0,0,13,26,0,17,9,0,4,4,4,0,0,0,0,0,4,4,0,4,240
S-4677025028,S-0359369083965588,in,4,17,7,7,8,10,6,9,10,9,5,4,5,7,6,5,5,5,9,37,17,6,6,6,6,370
S-4673025027,S-0359369085142988,in,7,23,13,13,17,10,7,13,10,7,7,7,10,10,10,3,7,3,3,3,3,3,3,17,3,240
S-4784025026,S-0359369085139752,in,10,86,26,37,13,13,13,10,10,10,5,5,5,5,3,3,3,5,3,5,10,8,8,5,5,260
S-4673025027,S-0359369085117014,in,9,7,3,5,5,3,3,3,5,7,34,32,34,36,9,5,3,5,5,9,7,20,22,39,13,2480
S-4372025021,S-0359369085106579,in,14,55,29,33,21,17,14,14,14,12,14,14,12,12,12,10,10,10,14,14,14,43,33,24,14,260
S-4677025028,S-0359369084269501,in,3,98,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4677025028,S-0359369084275607,in,4,42,5,5,5,5,6,5,5,5,5,5,5,6,5,7,5,5,5,5,6,5,6,6,6,180
S-4793025022,S-0359369085174452,in,0,56,12,6,6,6,3,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,270
S-4580025036,S-0359369083970505,in,8,10,5,5,6,4,4,4,5,5,4,5,4,5,5,5,5,6,5,4,5,5,5,5,5,390
S-5011010101,S-0359369084272265,in,5,57,6,7,5,5,7,6,6,6,7,9,11,21,7,6,8,10,10,22,24,71,63,29,12,290
S-4721011100,S-0359369084144779,in,4,79,5,5,6,8,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,410
S-4793025022,S-0359369085162341,in,0,85,9,4,4,4,0,0,0,9,0,0,4,0,4,0,0,9,0,13,4,0,4,0,13,270
S-4793025022,S-0359369085859748,in,2,49,9,5,5,2,2,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,5,250
S-4677025033,S-0359369083956769,in,4,93,5,6,9,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,5,5,6,5,5,330
S-4677025028,S-0359369083976106,in,3,118,16,7,7,7,4,6,6,6,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4,280
S-4673025027,S-0359369085159552,in,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
S-4721011100,S-0359369084142856,in,2,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,380
S-4721011100,S-0359369084144779,in,4,76,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,420
S-4784025026,S-0359369085137715,in,2,27,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4782025027,S-0359369085695258,in,2,52,3,3,3,3,3,3,3,5,3,5,8,11,3,3,3,2,3,5,5,5,5,3,3,270
S-4677025028,S-0359369084284591,in,9,247,63,30,22,19,17,13,15,11,17,13,11,48,13,15,9,13,11,19,24,26,26,13,15,300
S-4772025022,S-0359369084114533,in,12,127,12,15,24,12,9,21,29,12,9,9,15,9,9,9,9,15,9,9,15,15,12,6,9,350
S-4677025028,S-0359369084263413,in,6,76,12,12,15,12,9,9,12,20,9,6,6,6,6,6,6,6,6,6,6,6,6,6,9,370
S-4677025029,S-0359369081312510,in,3,24,3,3,3,9,3,3,3,6,6,6,3,3,3,3,3,3,3,0,0,3,3,6,3,410
S-4721011100,S-0359369084144779,in,4,69,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,400
S-4372025021,S-0359369085172993,in,3,112,20,10,10,10,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-2911010106,S-0359369084038922,in,3,72,22,9,6,13,3,6,9,22,6,6,9,6,3,3,6,3,6,3,6,6,6,6,6,260
S-4677025028,S-0359369083943437,in,4,107,16,27,36,4,9,18,18,16,4,4,9,4,2,2,2,2,2,2,2,2,2,4,4,340
S-4886025023,S-0359369085126866,in,3,163,5,9,13,4,5,4,4,4,4,4,5,11,4,4,4,4,5,5,5,5,4,4,5,330
S-4677025033,S-0359369083948303,in,6,188,13,22,41,9,9,31,41,9,9,9,19,6,6,6,13,9,6,13,9,9,9,6,16,340
S-4677025028,S-0359369083964946,in,4,121,5,5,7,5,5,4,5,4,4,4,5,4,4,4,5,4,7,4,5,5,4,5,5,330
S-4677025033,S-0359369083955126,in,3,7,6,4,6,6,6,6,6,4,6,6,6,4,4,6,4,4,6,6,4,6,6,6,6,410
S-4413110100,S-0359369084090642,in,8,15,8,7,8,23,21,22,24,13,11,12,8,20,15,17,22,22,109,40,27,13,11,8,13,4360
S-4677025028,S-0359369084277629,in,9,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,240
S-4677025028,S-0359369084269238,in,4,29,5,6,6,4,5,5,6,5,6,6,5,5,5,5,5,5,5,4,6,7,5,4,7,360
S-4677025033,S-0359369084271218,in,7,59,13,13,11,20,9,11,11,13,20,13,9,11,9,9,9,9,9,11,13,9,9,11,11,420
S-4677025033,S-0359369081372886,in,8,38,13,17,15,15,13,15,13,17,15,13,13,17,11,11,15,15,45,25,23,34,30,17,19,410
S-4413110100,S-0359369084091459,in,8,29,13,11,10,15,13,10,10,8,10,10,5,7,3,3,3,3,3,3,3,3,3,3,3,410
S-4677025029,S-0359369081459428,in,0,52,6,6,6,0,3,3,3,6,3,3,3,3,0,3,0,3,0,0,0,3,3,9,3,360
S-4677025029,S-0359369081388320,in,3,18,5,5,3,3,5,6,6,6,8,6,5,6,5,5,5,5,61,6,5,9,9,6,9,400
S-4677025033,S-0359369083954392,in,14,725,31,74,34,9,23,9,9,6,9,6,3,6,3,0,0,3,3,0,0,3,3,0,0,310
S-4721011100,S-0359369084144100,in,3,16,3,3,5,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,390
S-4677025028,S-0359369083976106,in,3,115,16,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,290
S-4677025028,S-0359369083965760,in,9,42,14,13,12,17,12,13,10,6,7,9,4,6,7,6,7,10,7,7,6,7,6,6,7,460
S-4573025028,S-0359369085124788,in,3,10,5,5,5,4,4,5,5,5,4,4,5,5,4,3,5,6,5,4,6,5,6,5,4,240
S-4677025033,S-0359369083956769,in,3,89,6,6,7,5,5,5,3,5,5,5,6,5,7,6,6,6,6,6,6,6,5,5,5,320
S-4673025027,S-0359369085142988,in,9,58,17,14,14,12,9,12,9,12,9,6,9,6,12,6,6,6,6,6,6,6,9,37,6,240
S-4677025028,S-0359369083975652,in,11,26,3,9,6,6,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,390
S-4677025033,S-0359369083957122,in,3,126,8,6,6,3,6,4,4,4,6,4,6,4,4,6,4,6,6,4,6,7,8,7,4,290
S-4677025028,S-0359369084283239,in,25,33,30,30,28,28,30,30,28,26,35,35,31,79,29,26,28,38,37,284,85,115,106,80,49,4500
S-4372025021,S-0359369085187017,in,0,15,0,2,2,17,2,2,2,2,12,15,2,2,2,0,2,2,2,2,2,2,2,2,2,440
S-4793025022,S-0359369085176861,in,3,51,6,5,3,5,3,5,3,5,5,5,3,5,5,5,3,5,3,5,5,5,5,5,5,250
S-4677025028,S-0359369084275607,in,3,31,5,5,6,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,6,5,6,5,340
S-4682025024,S-0359369085862866,in,0,107,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,280
S-4180025322,S-0359369083973772,in,7,100,7,9,16,7,9,8,8,5,7,6,5,10,6,7,7,7,39,115,75,24,17,8,12,4470
S-4677025028,S-0359369084284591,in,7,256,46,39,24,15,15,13,11,11,11,13,9,37,13,13,11,11,9,15,17,28,26,15,15,290
S-4677025028,S-0359369084284948,in,9,57,18,17,11,4,6,6,6,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,360
S-4677025028,S-0359369084277629,in,33,6,5,5,6,5,5,5,5,5,5,5,5,6,5,6,6,5,5,5,6,5,5,5,5,50
S-4677025033,S-0359369083951927,in,13,112,26,25,28,19,20,25,27,21,34,29,20,19,19,19,20,22,39,39,34,36,36,41,25,340
S-4413110100,S-0359369084099213,in,6,30,6,9,10,4,4,6,5,4,5,5,5,5,4,5,5,5,5,6,5,5,5,5,6,130
S-4573025028,S-0359369085154827,in,18,48,22,30,28,24,22,22,21,28,25,22,28,25,28,24,21,19,42,55,82,155,207,95,31,250
S-4673025027,S-0359369085159552,in,3,19,0,3,3,3,3,3,3,3,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,230
S-5011010101,S-0359369083974069,in,2,206,6,7,9,4,6,4,6,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,6,320
S-4677025028,S-0359369083963708,in,8,61,13,13,19,13,13,12,12,13,10,12,10,13,6,6,10,10,10,12,10,10,10,10,10,370
S-4677025028,S-0359369084263199,in,4,21,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,410
S-4372025021,S-0359369085132252,in,4,21,6,7,6,7,7,7,9,11,7,8,13,11,7,6,5,6,6,8,11,31,47,18,6,2550
S-4793025022,S-0359369085176861,in,5,30,5,7,6,5,5,6,6,6,5,6,6,6,7,6,6,6,5,6,6,6,6,6,7,250
S-4793025022,S-0359369085162341,in,4,74,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4673025027,S-0359369085166714,in,7,45,17,7,7,7,3,7,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085181259,in,2,4,4,6,10,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,4,420
S-4677025028,S-0359369084284591,in,10,132,14,18,21,16,18,15,17,14,18,21,17,67,11,14,10,14,12,31,41,33,31,16,22,330
S-4793025022,S-0359369085095657,in,11,40,11,8,13,13,18,11,13,13,11,11,42,11,11,8,8,11,13,8,8,18,21,11,13,220
S-4677025028,S-0359369083965588,in,3,16,7,7,7,8,6,8,10,11,5,6,7,8,6,5,7,6,8,36,17,6,6,5,6,370
S-4673025027,S-0359369085866370,in,4,22,4,4,4,4,6,6,6,4,4,4,6,6,6,6,6,4,6,6,4,4,4,6,6,240
S-4784025026,S-0359369085086177,in,2,16,3,5,3,5,5,5,5,5,6,5,5,5,5,3,3,6,5,5,5,5,5,5,5,440
S-4784025026,S-0359369085158927,in,4,73,5,4,6,6,6,4,5,5,6,6,6,6,6,6,6,6,7,6,6,6,6,7,5,320
S-4772025022,S-0359369084112636,in,3,6,4,5,4,4,6,5,6,4,5,5,5,6,4,6,4,6,6,5,6,5,5,5,5,400
S-4677025028,S-0359369084284948,in,9,69,16,10,15,4,6,4,4,4,4,4,3,3,4,3,4,4,4,3,3,4,3,3,4,350
S-4677025033,S-0359369084271929,in,8,28,30,37,22,36,9,19,20,8,11,16,6,8,6,5,6,8,9,8,6,5,6,5,6,400
S-4677025028,S-0359369083943437,in,2,116,7,15,28,2,4,13,11,11,2,4,4,2,4,2,2,2,4,4,4,2,2,4,4,340
S-4521010100,S-0359369084104039,in,4,27,4,5,5,5,5,5,5,4,4,4,6,4,4,5,5,5,4,4,5,5,5,6,5,440
S-4677025033,S-0359369083953840,in,3,98,5,5,7,5,3,3,5,5,3,3,5,5,3,3,5,5,5,3,3,5,3,3,5,340
S-4772025022,S-0359369084110747,in,3,25,4,4,5,4,4,5,5,7,5,5,4,5,6,5,5,5,5,5,4,4,6,6,6,390
S-4413110100,S-0359369084106190,in,8,57,14,13,9,5,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,350
S-4677025033,S-0359369083954392,in,4,210,26,13,9,6,6,8,8,12,8,7,7,11,6,6,5,5,6,4,7,5,6,5,6,300
S-4677025028,S-0359369083963500,in,8,153,6,6,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,330
S-4677025029,S-0359369081459428,in,2,41,6,6,6,4,4,6,4,8,4,2,2,4,4,6,4,4,4,2,2,2,4,6,4,350
S-4677025028,S-0359369084235684,in,22,120,26,26,29,26,24,31,31,29,29,26,33,26,33,36,31,39,48,39,53,72,63,57,43,250
S-4677025028,S-0359369084277991,in,6,36,9,8,9,7,7,8,7,7,7,4,6,12,7,7,6,6,7,8,6,6,6,6,7,350
S-4784025026,S-0359369085195721,in,3,13,7,6,6,7,6,6,5,6,6,6,6,5,5,5,5,7,4,6,7,8,7,7,5,240
S-4885025022,S-0359369085169577,in,26,121,21,26,25,28,18,15,19,18,18,15,15,15,21,18,22,28,19,17,17,15,18,18,18,420
S-4729010101,S-0359369084103841,in,17,27,23,24,26,30,27,33,33,33,21,21,24,21,32,18,24,27,172,56,51,29,30,30,40,4300
S-4793025022,S-0359369085872121,in,4,52,17,9,8,6,5,4,4,5,6,5,5,6,8,4,4,4,5,5,4,8,6,9,5,280
S-2711010100,S-0359369084046941,in,4,73,16,13,21,6,8,7,7,6,5,6,6,6,5,5,6,6,5,7,5,6,4,4,5,280
S-4677025028,S-0359369084263413,in,5,77,13,13,21,11,8,11,11,32,11,8,5,8,5,5,5,5,8,8,5,5,8,11,11,370
S-4677025033,S-0359369083951596,in,13,20,19,20,22,19,23,24,23,28,24,22,35,19,26,20,25,29,71,42,53,33,35,26,43,440
S-4793025022,S-0359369085860316,in,2,22,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,5,5,2,2,250
S-4677025028,S-0359369084284591,in,9,95,21,20,22,14,12,15,14,16,19,16,12,66,10,15,10,14,15,32,35,31,23,13,24,280
S-4413110100,S-0359369084091459,in,8,26,18,12,12,18,10,8,8,10,8,8,4,6,4,4,4,2,4,2,2,4,4,4,2,420
S-4677025033,S-0359369083956421,in,7,27,11,12,13,15,12,12,13,11,16,12,10,8,10,9,14,15,19,14,13,17,19,10,14,420
S-4784025026,S-0359369085191258,in,4,63,11,7,7,5,5,5,5,5,7,7,7,9,4,18,9,11,13,13,16,23,25,25,36,260
S-4687025030,S-0359369085153704,in,4,36,6,6,6,20,8,6,6,6,22,18,6,6,6,6,8,10,4,8,10,10,10,8,6,420
S-4380032023,S-0359369083292702,in,43,80,13,13,11,5,5,3,3,3,3,8,3,3,3,3,3,3,3,8,11,5,3,3,3,60
S-4784025026,S-0359369085191258,in,4,52,12,10,10,6,6,6,6,6,8,6,8,8,6,14,12,8,12,17,21,45,47,33,31,260
S-4885025022,S-0359369085189013,in,3,96,12,34,28,3,9,12,16,6,6,6,9,6,3,3,3,3,9,6,3,3,3,3,6,340
S-4728010101,S-0359369085248801,in,0,242,185,17,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,290
S-4687025030,S-0359369085177778,in,6,9,6,6,7,9,14,9,7,7,19,20,9,25,34,22,47,25,24,9,9,11,10,12,7,2950
S-4793025022,S-0359369084007000,in,3,170,20,11,7,6,4,4,4,6,6,4,7,10,4,4,4,4,3,4,4,4,6,4,4,280
S-4372025021,S-0359369085163349,in,4,56,16,4,4,4,4,8,8,8,8,8,4,4,4,4,4,0,4,0,4,8,16,4,4,250
S-4721011100,S-0359369084118500,in,2,11,5,5,5,6,5,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,430
S-4885025022,S-0359369085162028,in,6,304,21,29,31,6,10,11,7,7,7,7,18,27,6,5,5,5,7,10,9,9,9,7,10,320
S-4521010100,S-0359369084095385,in,8,41,11,14,18,11,16,16,14,27,11,10,13,19,10,11,10,11,11,18,19,19,21,19,13,360
S-4372025021,S-0359369085187017,in,2,19,4,4,4,10,4,4,4,4,6,8,4,2,2,2,4,4,2,2,4,4,2,4,2,450
S-4677025028,S-0359369084269220,in,5,78,12,9,9,29,26,13,14,8,6,5,8,5,3,4,4,4,4,3,4,4,4,4,4,540
S-4687025032,S-0359369085164156,in,4,53,6,4,4,4,4,6,4,7,4,4,6,6,4,4,4,4,4,6,6,7,7,6,6,260
S-4677025033,S-0359369083952016,in,3,4,6,6,4,6,6,6,6,6,6,4,4,4,4,4,6,6,6,6,6,6,4,6,6,450
S-4682025024,S-0359369085729164,in,24,53,24,24,24,19,22,24,26,34,20,27,27,27,22,20,22,22,24,34,41,61,53,29,24,260
S-4793025022,S-0359369084007935,in,2,17,2,2,2,2,5,5,10,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4885025022,S-0359369085101257,in,7,46,11,9,11,11,11,11,11,15,13,11,13,11,17,7,9,9,15,33,74,93,69,35,13,260
S-4521010100,S-0359369084103833,in,15,25,12,12,15,22,17,19,16,22,14,14,12,19,19,18,15,18,123,56,51,27,25,30,25,4340
S-4372025021,S-0359369085121495,in,0,46,7,4,4,4,7,14,18,4,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025033,S-0359369081334720,in,28,56,47,42,28,13,17,17,17,13,9,11,8,6,6,6,6,6,5,11,13,9,8,5,8,380
S-4793025022,S-0359369085714067,in,14,78,21,17,14,21,17,16,17,16,16,21,25,17,12,14,12,14,12,16,17,17,17,17,19,250
S-4677025029,S-0359369081323640,in,4,51,7,7,9,14,7,9,7,9,14,11,7,14,7,7,9,14,16,13,14,14,18,13,9,400
S-4677025033,S-0359369083956835,in,4,15,4,4,4,4,4,4,6,4,4,4,6,6,6,6,6,4,6,4,6,6,6,4,6,380
S-4677025029,S-0359369081375335,in,3,9,6,6,6,18,6,6,6,3,18,30,6,6,12,3,3,3,9,9,6,3,3,3,6,450
S-4677025028,S-0359369084275995,in,19,54,16,17,15,15,14,17,19,24,16,14,14,14,25,27,17,15,157,52,36,23,25,23,27,4330
S-4677025028,S-0359369084283734,in,5,36,6,5,6,6,6,5,5,5,5,5,6,6,5,5,6,6,6,6,7,6,6,7,5,270
S-5011010101,S-0359369083973384,in,10,837,20,89,43,3,10,3,3,16,10,7,3,3,3,0,3,0,3,3,7,3,3,3,3,310
S-4677025033,S-0359369083950515,in,7,81,16,19,21,14,9,12,12,16,9,9,7,9,7,7,9,7,12,9,7,7,7,9,7,400
S-4677025033,S-0359369081311264,in,2,68,5,7,5,2,2,2,5,7,2,2,2,2,2,2,2,2,5,2,2,2,2,2,5,380
S-4372025021,S-0359369085177059,in,3,43,5,6,5,5,5,5,5,5,6,5,8,8,5,5,5,5,5,5,5,6,6,9,6,260
S-4677025033,S-0359369083957320,in,14,23,9,3,3,6,38,9,6,3,3,3,6,3,3,3,0,3,3,0,0,3,3,0,3,390
S-4677025028,S-0359369083948675,in,2,63,6,8,13,6,6,6,8,11,8,6,6,6,4,4,4,6,11,4,4,4,4,4,4,360
S-4677025033,S-0359369081311264,in,3,51,5,5,8,5,3,3,5,11,3,3,0,11,3,3,3,3,8,3,3,3,3,3,5,380
S-4784025026,S-0359369085156350,in,0,41,6,3,3,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,3,3,3,0,260
S-4721011100,S-0359369084110135,in,4,28,5,8,5,9,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,380
S-4684025022,S-0359369085696983,in,3,46,6,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,0,0,3,3,0,3,260
S-4673025027,S-0359369085213565,in,4,43,22,9,13,2,4,2,4,4,2,2,2,2,4,4,2,2,4,2,2,2,4,2,2,250
S-4677025028,S-0359369084275607,in,5,44,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,330
S-4372025021,S-0359369085169924,in,3,19,5,5,3,3,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,240
S-4372025021,S-0359369085222814,in,4,25,4,4,4,4,4,4,4,6,6,4,6,4,4,4,6,4,4,4,4,4,4,4,4,240
S-4677025028,S-0359369084263124,in,2,77,6,6,10,2,4,4,2,6,4,2,4,4,4,4,4,2,4,4,2,4,2,4,2,370
S-4793025022,S-0359369085721484,in,2,55,8,6,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,2,2,4,2,4,270
S-4721011100,S-0359369084118500,in,3,7,7,4,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5,5,5,5,5,5,4,450
S-4677025028,S-0359369083974820,in,0,17,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,2920
S-4380032023,S-0359369083292702,in,53,41,9,6,3,3,3,3,3,6,3,12,3,3,3,3,3,3,3,6,3,3,3,3,0,60
S-4782025027,S-0359369085710149,in,4,82,15,15,11,11,7,7,7,7,7,7,7,7,22,4,7,4,7,7,7,22,22,11,7,270
S-4677025028,S-0359369084284948,in,8,40,15,18,13,7,3,4,6,4,3,4,4,4,4,4,4,3,4,4,4,6,3,4,4,180
S-4793025022,S-0359369085718464,in,5,93,20,15,10,10,8,5,8,13,3,5,5,3,3,3,3,3,3,0,3,3,3,0,3,260
