site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-2711010100,S-0359369084030846,normal,5,17,8,7,7,10,5,7,7,8,8,8,7,7,7,7,7,8,8,7,7,7,8,9,7,4060
S-2711010100,S-0359369085090005,normal,3,23,8,10,6,6,4,4,5,4,5,5,3,4,5,3,4,5,3,4,4,4,4,5,3,430
S-2711010100,S-0359369084045950,normal,4,128,6,7,6,6,6,6,7,7,6,5,6,5,6,6,5,6,6,7,6,6,6,6,6,310
S-4413110100,S-0359369084098892,normal,3,105,6,5,6,5,6,5,4,5,5,4,5,4,5,5,5,5,5,6,5,5,5,4,5,300
S-4571025029,S-0359369084037718,normal,4,26,6,5,7,6,6,6,6,6,6,5,6,6,5,6,5,6,11,7,6,5,6,5,6,340
S-4571025029,S-0359369084039276,normal,3,26,6,6,6,5,5,6,7,6,6,5,5,5,6,5,5,5,6,5,6,6,6,6,6,270
S-4571025029,S-0359369084038096,normal,5,16,5,6,6,6,6,6,6,4,6,6,5,6,6,6,6,7,6,7,5,7,7,6,5,250
S-4571025029,S-0359369084051677,normal,5,21,6,7,7,6,5,5,6,5,6,6,6,5,5,6,6,7,7,6,7,8,11,6,6,260
S-4571025029,S-0359369084050257,normal,4,17,7,8,4,5,5,5,5,6,5,6,6,5,5,5,6,5,6,6,4,4,6,6,5,270
S-4571025029,S-0359369084050216,normal,4,16,6,7,6,6,5,7,6,6,8,8,8,5,6,7,7,7,6,7,7,6,6,9,6,260
S-4571025029,S-0359369084049200,normal,4,10,6,5,6,7,6,5,6,6,7,6,11,6,5,6,7,6,6,5,5,6,7,7,7,260
S-2711010100,S-0359369084044607,normal,4,10,6,7,5,6,4,6,5,4,4,6,5,5,5,4,5,4,6,6,4,6,7,5,5,260
S-4571025029,S-0359369084048988,normal,4,44,5,4,6,6,6,6,5,4,6,5,6,6,6,6,5,5,5,7,10,28,23,8,6,300
S-4571025029,S-0359369084037197,normal,3,10,5,5,5,5,5,5,5,6,6,5,5,6,7,5,5,5,5,6,4,6,5,5,5,250
S-2711010100,S-0359369085126635,normal,3,24,6,5,8,9,5,5,5,4,5,5,4,4,4,3,4,4,4,4,4,3,4,4,4,390
S-2711010100,S-0359369084044177,normal,6,10,5,6,5,6,6,5,6,6,5,6,6,5,6,5,6,6,6,7,6,8,6,6,6,270
S-2711010100,S-0359369084032032,normal,4,11,5,6,4,5,7,8,7,5,5,5,6,5,5,6,6,5,6,6,9,8,9,15,8,250
S-2711010100,S-0359369084046024,normal,5,18,6,6,6,6,5,6,7,6,5,6,6,6,6,5,6,6,6,5,6,6,6,6,6,340
S-2911010107,S-0359369084045794,normal,3,55,6,5,5,6,6,5,5,5,5,5,5,5,5,6,5,6,5,6,5,4,5,6,5,330
S-4521010100,S-0359369084103072,normal,4,5,5,5,5,7,4,5,5,6,5,5,5,5,7,5,5,5,7,7,5,5,5,5,5,450
S-2911010107,S-0359369084048616,normal,4,150,6,5,6,5,4,5,5,4,6,6,5,5,6,5,6,6,5,7,7,7,5,7,5,320
S-2911010107,S-0359369084042411,normal,4,24,6,5,6,6,5,6,6,6,6,5,6,6,6,5,6,6,7,5,6,6,7,5,5,280
S-2911010107,S-0359369084050422,normal,3,29,8,6,5,5,6,7,6,7,6,5,6,5,5,6,5,6,6,5,6,7,7,6,6,290
S-2711010100,S-0359369084048707,normal,6,6,9,9,6,9,8,6,7,6,7,6,4,5,5,4,5,4,4,5,6,7,6,6,4,400
S-2711010100,S-0359369084034236,normal,4,12,6,6,6,6,6,6,5,6,6,5,6,5,5,5,6,6,5,7,5,7,6,5,6,420
S-2911010107,S-0359369084032784,normal,4,31,6,6,6,5,5,5,5,5,5,5,4,6,5,6,7,5,5,5,6,5,5,7,5,380
S-2711010100,S-0359369084041892,normal,4,17,5,6,5,5,5,6,6,5,6,6,6,6,6,6,5,5,6,5,6,6,7,6,5,350
S-4413110100,S-0359369081312890,normal,5,8,7,6,6,8,7,8,8,7,7,6,5,6,6,6,5,6,7,6,6,6,5,9,8,380
S-4571025029,S-0359369084041785,normal,5,13,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,6,270
S-4571025029,S-0359369084050604,normal,4,23,6,5,5,6,6,6,6,6,7,5,6,7,6,6,6,6,5,6,6,7,7,6,5,320
S-4571025029,S-0359369084035399,normal,5,137,5,5,5,6,5,6,5,6,6,5,5,6,6,6,6,6,5,6,7,5,6,5,5,310
S-4571025029,S-0359369084037254,normal,3,12,5,5,6,5,5,6,5,5,5,5,6,5,6,5,6,5,5,6,6,6,6,6,6,270
S-2911010107,S-0359369084033188,normal,4,10,5,5,4,5,4,6,6,5,4,4,5,5,5,5,5,6,6,6,4,6,5,4,5,450
S-4571025029,S-0359369084036223,normal,5,11,6,5,6,6,6,5,5,6,7,6,5,5,6,7,5,6,6,6,7,6,7,6,7,280
S-2911010107,S-0359369084047774,normal,5,11,6,6,6,6,6,6,7,5,6,6,6,6,6,6,7,6,8,7,6,6,6,7,6,360
S-4571025029,S-0359369084049663,normal,4,13,6,8,6,7,5,6,6,5,6,5,8,5,6,6,5,6,6,6,8,9,11,8,7,270
S-4571025029,S-0359369084037890,normal,4,11,6,7,6,6,6,5,5,6,5,6,5,5,6,6,6,6,5,6,6,6,6,6,6,250
S-4571025029,S-0359369084037072,normal,4,22,6,5,5,5,5,5,6,5,5,5,5,5,6,6,6,5,5,5,6,5,5,5,5,270
S-2711010100,S-0359369085125785,normal,4,103,6,10,6,6,5,4,5,6,5,6,6,5,4,6,4,6,6,5,5,6,5,5,6,310
S-2911010107,S-0359369084047642,normal,5,12,5,7,6,7,6,6,6,6,5,5,5,6,5,6,6,7,7,6,6,5,7,5,6,380
S-2711010100,S-0359369084045950,normal,5,133,7,7,6,6,6,6,6,6,5,5,5,6,6,6,6,6,5,6,6,5,6,5,6,310
S-4571025029,S-0359369084041470,normal,4,9,4,5,5,6,4,5,5,6,6,4,4,4,4,5,5,5,4,5,4,5,4,5,5,250
S-4571025029,S-0359369084037015,normal,5,14,6,5,6,6,6,5,5,6,6,6,6,6,6,7,6,7,8,7,8,6,8,6,6,360
S-4571025029,S-0359369084048277,normal,5,24,8,8,8,10,6,8,6,11,6,6,11,8,8,8,8,6,6,8,8,21,16,8,10,260
S-4571025029,S-0359369084037676,normal,4,19,8,7,9,7,7,8,8,8,7,6,6,7,8,9,13,16,8,6,7,8,9,8,6,580
S-4571025029,S-0359369084037072,normal,4,19,5,4,4,6,5,6,6,4,5,5,6,5,6,6,6,5,5,5,5,6,6,5,5,270
S-4571025029,S-0359369084035381,normal,4,11,7,6,6,6,5,5,6,5,4,5,5,5,7,6,5,5,6,6,6,7,6,6,5,260
S-4571025029,S-0359369084049309,normal,4,66,19,12,7,8,8,5,6,4,4,4,5,5,4,5,4,4,5,5,5,5,5,6,4,290
S-2711010100,S-0359369084036082,normal,4,38,5,6,5,5,5,6,6,5,5,4,6,6,5,5,6,4,4,6,7,6,6,5,6,270
S-2911010107,S-0359369084044169,normal,5,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,6,5,6,270
S-4571025029,S-0359369084041215,normal,3,11,5,5,4,4,5,4,4,4,5,4,5,5,5,4,4,4,5,4,5,4,4,4,4,280
S-4413110100,S-0359369084099338,normal,4,13,6,7,8,6,6,6,6,7,6,5,5,6,5,6,6,6,11,7,6,7,6,8,7,240
S-2911010107,S-0359369084045794,normal,4,32,6,4,6,5,4,4,5,5,5,4,4,5,4,6,5,5,6,4,5,6,4,4,5,330
S-4571025029,S-0359369084041470,normal,4,6,5,6,5,5,5,7,5,7,6,5,7,6,5,5,5,5,6,6,7,7,6,7,7,250
S-4571025029,S-0359369084040811,normal,4,10,6,5,5,5,5,5,5,6,6,5,6,4,5,5,5,5,5,5,5,6,6,7,6,260
S-2911010107,S-0359369084040845,normal,4,18,6,5,5,5,5,4,5,5,6,5,5,5,5,4,6,5,5,5,5,5,5,6,5,400
S-4571025029,S-0359369084042858,normal,4,49,14,7,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,5,5,290
S-4571025029,S-0359369084041801,normal,4,18,5,5,6,4,5,4,4,4,5,4,6,4,5,5,5,4,5,4,6,5,6,5,5,270
S-2911010107,S-0359369084033188,normal,3,15,5,6,5,5,6,6,6,5,6,6,5,4,5,5,6,5,6,6,6,6,6,5,6,440
S-2911010103,S-0359369081383008,normal,3,11,5,5,6,6,6,5,5,4,5,5,4,6,5,6,5,5,4,5,5,6,5,4,3,380
S-4571025029,S-0359369084037833,normal,4,17,6,7,5,7,5,6,6,8,6,6,7,6,6,6,6,7,7,7,6,6,6,7,6,260
S-2711010100,S-0359369084046735,normal,4,8,5,6,5,6,7,7,7,7,6,6,7,5,6,5,6,7,6,5,6,6,6,6,6,400
S-4571025029,S-0359369084039425,normal,6,29,10,8,8,8,7,7,6,8,6,6,7,7,7,6,6,6,6,7,7,9,9,7,7,270
S-2911010107,S-0359369084050844,normal,2,24,6,6,17,6,4,4,6,9,6,6,4,6,6,4,4,6,4,4,6,4,6,6,4,400
S-4571025029,S-0359369084036629,normal,3,15,9,6,7,7,7,6,6,6,6,7,6,6,6,6,6,6,6,7,7,7,7,10,8,260
S-2911010107,S-0359369084044169,normal,3,16,6,4,4,6,4,3,5,5,3,4,6,4,4,4,4,5,5,5,4,5,5,4,5,270
S-4571025029,S-0359369084042858,normal,4,58,5,5,5,5,5,4,6,5,5,5,5,5,6,5,6,5,5,5,5,5,6,5,5,290
S-4571025029,S-0359369084049655,normal,5,17,8,7,7,8,6,7,7,8,10,11,12,15,8,8,6,7,8,7,8,10,9,9,8,280
S-4571025029,S-0359369084052014,normal,3,208,6,6,6,4,4,5,6,4,5,4,4,4,5,4,5,4,6,6,6,7,6,6,6,310
S-2711010100,S-0359369084047048,normal,4,12,6,5,6,5,5,5,5,6,5,5,6,5,5,7,5,5,6,5,6,5,6,6,6,350
S-4571025029,S-0359369084043724,normal,3,7,5,5,5,5,6,6,5,5,6,5,5,5,5,5,6,7,5,5,7,5,6,5,5,260
S-4571025029,S-0359369084050216,normal,5,24,8,8,9,5,5,6,5,5,9,9,14,6,5,5,6,5,6,6,7,5,8,14,8,260
S-4571025029,S-0359369084040597,normal,4,10,6,6,7,5,5,6,6,5,6,5,7,5,6,6,7,5,6,7,7,6,5,5,6,350
S-4571025029,S-0359369084044094,normal,4,8,5,5,5,5,7,6,6,6,6,7,6,6,7,7,6,6,6,6,5,7,6,6,6,270
S-4571025029,S-0359369084040365,normal,4,15,6,6,5,6,6,5,5,6,4,5,6,6,6,5,6,6,7,6,7,5,5,6,6,260
S-4571025029,S-0359369084050836,normal,4,9,6,4,5,5,5,5,5,5,6,5,5,5,6,6,5,5,6,5,6,5,6,5,5,250
S-4571025029,S-0359369084040266,normal,5,18,6,9,6,8,6,8,8,13,8,9,10,9,8,8,8,9,8,10,9,9,11,9,9,260
S-4413110100,S-0359369084090683,normal,6,16,7,7,4,5,6,6,5,5,5,5,5,6,5,5,6,6,6,6,6,5,6,5,6,230
S-4571025029,S-0359369084039854,normal,6,22,9,9,8,9,6,8,8,10,12,11,8,10,8,10,8,9,10,13,15,36,31,16,9,260
S-2711010100,S-0359369084034103,normal,5,10,7,7,5,17,13,8,8,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,260
S-4413110100,S-0359369084117718,normal,4,11,5,6,6,5,5,5,5,5,6,6,6,6,5,5,5,5,5,7,6,5,5,6,6,360
S-4571025029,S-0359369084037122,normal,4,9,6,6,6,5,6,5,5,5,5,6,7,5,6,5,6,6,6,6,6,6,5,6,6,250
S-2911010107,S-0359369084032750,normal,4,54,5,5,5,5,6,4,5,6,6,6,6,6,5,6,5,6,6,6,6,5,6,5,6,290
S-4571025029,S-0359369084037205,normal,4,15,5,5,6,5,4,7,5,6,4,5,6,4,7,4,5,5,5,6,5,6,6,5,6,270
S-2711010100,S-0359369084040928,normal,4,17,6,7,6,5,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,280
S-4571025029,S-0359369084035787,normal,4,7,4,4,5,5,5,6,6,5,4,6,5,6,5,5,5,5,6,6,6,6,5,6,7,1890
S-2911010107,S-0359369084038781,normal,5,23,7,5,6,8,6,6,6,6,6,6,6,8,6,6,6,5,7,6,7,6,5,6,6,360
S-2911010107,S-0359369084050018,normal,4,17,6,7,6,6,6,5,6,6,6,6,6,5,5,5,5,6,5,6,6,5,5,7,6,390
S-4571025029,S-0359369084041330,normal,4,17,5,5,7,6,5,5,5,6,6,6,7,6,7,6,6,8,7,7,6,6,6,6,6,350
S-2911010107,S-0359369084048616,normal,4,99,6,5,6,5,5,5,6,6,7,6,5,6,6,6,6,6,7,7,7,6,6,6,6,310
S-4571025029,S-0359369084043278,normal,5,32,8,7,13,6,7,12,9,6,6,5,5,7,6,6,6,6,6,6,6,7,9,6,7,330
S-2711010100,S-0359369084040043,normal,4,10,7,8,7,7,10,6,9,17,7,5,5,6,5,6,4,6,6,6,6,6,6,6,6,440
S-2711010100,S-0359369084034319,normal,5,305,11,14,18,5,7,6,5,6,6,7,5,5,5,4,5,5,5,4,5,5,6,5,4,310
S-2911010107,S-0359369084033188,normal,4,28,5,6,6,6,6,6,7,6,6,6,7,6,5,7,6,6,6,7,6,6,6,7,6,430
S-4571025029,S-0359369084033543,normal,3,46,13,8,7,9,6,6,6,6,5,5,5,5,6,5,4,4,6,5,4,5,5,5,5,4280
S-2911010107,S-0359369084046297,normal,4,7,4,6,6,6,7,5,4,6,6,5,6,5,6,6,6,6,6,6,6,4,6,7,7,280
S-4571025029,S-0359369084042437,normal,4,10,6,5,5,6,6,5,6,5,5,6,6,5,6,6,6,5,6,6,6,5,6,6,6,250
S-2711010100,S-0359369084043526,normal,4,18,6,6,8,5,5,7,5,7,5,5,6,6,6,6,6,5,6,6,6,5,6,5,7,360
S-2911010107,S-0359369084047386,normal,5,16,6,6,6,6,5,7,7,6,6,7,5,5,6,6,6,7,7,7,7,6,7,5,6,290
S-2911010107,S-0359369084047865,normal,3,31,5,6,5,6,6,4,6,5,6,5,6,6,5,6,6,5,5,6,5,7,6,6,6,270
S-4571025029,S-0359369084041868,normal,4,8,5,6,6,5,6,6,6,6,5,5,5,6,5,6,6,6,7,5,5,6,5,5,6,280
S-4521010100,S-0359369084103114,normal,4,14,7,6,6,6,6,5,6,6,5,5,7,6,7,6,6,5,6,6,6,7,6,7,5,350
S-4571025029,S-0359369084035613,normal,3,10,5,6,5,5,6,5,5,6,6,5,6,6,5,6,5,6,7,6,5,6,5,5,6,3350
S-4571025029,S-0359369084039482,normal,3,9,5,4,5,4,6,5,6,6,6,6,7,6,6,6,6,5,6,6,6,6,7,8,6,250
S-2911010107,S-0359369084032784,normal,4,20,5,6,6,5,6,6,6,6,5,5,5,5,5,5,5,7,7,6,6,4,6,6,7,390
S-2711010100,S-0359369084044185,normal,4,14,5,5,6,5,5,6,5,6,6,5,6,6,7,5,5,5,7,5,5,6,6,7,6,270
S-4413110100,S-0359369084648258,normal,4,12,6,6,6,6,6,5,5,6,6,6,5,5,6,5,5,6,6,8,6,6,6,5,6,370
S-4571025029,S-0359369084037940,normal,4,11,6,7,6,6,6,6,5,6,6,5,6,5,7,6,7,6,7,6,6,7,8,7,6,260
S-2711010100,S-0359369084039144,normal,5,6,5,5,6,6,6,6,6,6,6,6,5,7,6,6,6,6,7,6,6,6,6,7,6,380
S-4571025029,S-0359369084037213,normal,4,308,7,21,7,4,7,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,6,5,300
S-2711010100,S-0359369085126635,normal,3,10,6,6,6,6,5,5,5,4,5,5,5,6,5,5,5,6,6,5,5,5,5,5,6,340
S-4571025029,S-0359369084042387,normal,4,11,4,5,4,4,5,4,4,5,5,4,5,4,4,4,5,4,4,4,5,5,5,5,4,250
S-2711010100,S-0359369084046867,normal,4,47,6,5,6,5,9,7,5,6,5,5,5,6,7,5,6,5,6,5,6,5,6,5,6,370
S-4571025029,S-0359369084037940,normal,4,10,6,6,5,7,6,6,6,6,7,7,7,7,7,7,6,6,7,7,6,8,8,7,6,260
S-2911010107,S-0359369084031810,normal,4,10,7,6,5,4,5,5,6,4,6,5,7,6,6,7,6,5,6,7,6,5,5,6,6,250
S-2711010100,S-0359369084045497,normal,4,11,5,6,6,6,7,7,6,5,5,6,6,5,7,6,7,6,5,6,5,6,6,6,6,390
S-4571025029,S-0359369084040019,normal,4,12,7,7,6,7,6,5,7,9,7,8,6,9,8,8,8,6,11,20,23,12,10,12,10,270
S-4571025029,S-0359369084040498,normal,5,8,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,5,7,7,5,7,6,7,7,250
S-4413110100,S-0359369081358034,normal,7,7,8,5,8,6,8,7,8,7,8,7,9,7,8,7,8,7,7,6,7,9,8,8,7,430
S-4571025029,S-0359369084050349,normal,4,151,5,7,6,5,6,7,8,7,6,7,6,5,5,7,6,7,5,7,6,8,8,5,5,310
S-4571025029,S-0359369084049846,normal,3,7,6,5,5,6,5,5,5,5,5,5,6,5,5,5,5,6,6,6,6,5,5,4,6,280
S-2911010107,S-0359369084034525,normal,5,7,8,7,7,6,9,8,7,9,7,7,8,8,9,7,8,10,8,7,6,7,7,9,7,3490
S-4571025029,S-0359369084037478,normal,4,9,5,5,6,5,6,6,5,5,5,5,6,5,5,6,6,7,6,5,6,7,7,6,6,250
S-2911010107,S-0359369084031810,normal,5,10,6,5,6,6,5,6,5,5,6,5,6,6,6,6,6,5,6,6,5,6,7,6,6,250
S-4571025029,S-0359369084041611,normal,5,10,7,6,6,6,6,5,5,6,6,5,6,7,5,6,6,6,7,6,7,6,6,7,6,120
S-2911010107,S-0359369084032321,normal,3,14,6,6,6,5,5,4,5,6,5,6,6,5,5,6,6,5,5,5,5,6,6,7,6,300
S-4413110100,S-0359369084106315,normal,4,57,6,7,5,6,7,5,6,5,6,6,5,7,6,5,6,6,6,7,5,5,6,6,6,320
S-4571025029,S-0359369084036173,normal,4,7,6,6,5,6,5,5,6,6,5,5,6,6,6,7,5,6,6,6,6,7,6,6,7,260
S-2711010100,S-0359369085126635,normal,5,16,6,8,12,5,6,5,4,5,6,5,6,5,6,5,4,5,4,5,6,6,5,6,4,380
S-4571025029,S-0359369084038211,normal,6,19,9,8,9,8,7,8,8,8,9,8,8,9,6,8,8,6,8,8,8,8,7,6,7,280
S-2911010107,S-0359369084039755,normal,2,15,4,4,4,4,5,4,5,4,4,4,5,5,4,4,5,5,3,4,4,4,4,5,5,260
S-4372025021,S-0359369085199327,normal,4,12,6,8,7,7,6,7,7,6,7,7,6,6,7,7,7,7,7,7,7,7,6,8,7,4940
S-4571025029,S-0359369084043815,normal,4,12,6,6,6,5,6,6,4,6,6,6,5,6,5,6,5,6,5,5,7,6,5,5,6,380
S-4571025029,S-0359369084037213,normal,3,174,8,9,6,5,5,5,5,5,5,5,4,5,8,5,5,5,6,5,5,5,6,5,6,300
S-4571025029,S-0359369084043823,normal,6,12,6,6,5,6,6,6,6,5,6,6,7,7,6,6,6,6,6,7,6,7,6,6,7,350
S-4571025029,S-0359369084050257,normal,4,7,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,270
S-2711010100,S-0359369084037932,normal,5,74,23,14,11,7,6,6,4,6,4,5,6,5,4,4,5,6,5,4,5,5,5,5,4,290
S-4571025029,S-0359369084040548,normal,4,12,4,5,4,6,5,5,5,6,5,5,5,5,4,5,5,5,7,5,6,5,5,7,5,260
S-4571025029,S-0359369084038575,normal,5,26,9,6,8,10,6,6,9,8,8,9,9,10,9,6,9,8,8,6,8,9,8,10,9,260
S-2911010107,S-0359369084044789,normal,4,6,6,6,6,5,5,5,6,5,6,6,5,6,5,6,5,6,5,6,5,6,5,5,6,390
S-4571025029,S-0359369084042148,normal,4,12,5,6,5,5,6,7,5,6,6,6,6,5,8,6,6,5,6,6,4,6,5,5,6,270
S-4571025029,S-0359369084036900,normal,8,177,8,22,14,8,10,10,10,9,10,10,10,11,8,12,9,12,10,17,17,21,29,22,14,310
S-4571025029,S-0359369084037726,normal,6,13,7,7,6,6,6,4,4,6,6,6,5,6,6,5,5,6,6,5,5,7,6,7,6,250
S-4571025029,S-0359369084027693,normal,4,15,6,5,6,5,5,6,5,6,6,6,6,6,6,6,6,7,5,6,5,5,6,6,6,270
S-4571025029,S-0359369084035662,normal,6,7,6,5,6,4,6,6,5,5,5,6,5,5,5,6,6,7,5,6,5,7,5,7,6,380
S-2711010100,S-0359369085126635,normal,5,31,10,10,11,8,6,5,6,6,5,4,5,6,6,5,4,5,4,5,6,4,4,5,4,400
S-4571025029,S-0359369084041421,normal,4,16,5,5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,270
S-2911010107,S-0359369084034715,normal,3,114,5,6,7,5,5,5,5,5,5,5,5,6,5,5,5,5,5,4,5,5,5,6,5,340
S-2711010100,S-0359369084049317,normal,4,61,7,5,8,4,5,5,5,7,7,5,7,6,6,5,6,4,6,4,5,7,7,6,7,300
S-4571025029,S-0359369084039276,normal,4,26,6,6,5,5,6,7,7,6,7,5,6,5,5,6,5,5,5,5,6,7,7,6,5,270
S-4571025029,S-0359369084042569,normal,6,23,11,8,7,8,8,8,10,12,8,10,8,15,11,10,12,9,13,9,11,8,7,8,11,260
S-4571025029,S-0359369084037478,normal,5,12,5,6,6,6,6,6,4,6,6,5,4,5,6,6,5,6,6,5,5,6,6,6,5,260
S-4571025029,S-0359369084037486,normal,3,13,6,6,5,5,4,5,5,6,6,5,6,5,6,5,4,6,4,6,5,5,5,4,6,260
S-2711010100,S-0359369085112742,normal,4,9,5,6,5,5,5,6,5,6,6,5,5,6,5,5,6,5,7,5,6,6,6,6,6,260
S-2711010100,S-0359369084051743,normal,4,6,6,8,6,8,7,6,6,6,6,6,5,5,6,6,5,5,5,6,6,5,6,6,6,430
S-4571025029,S-0359369084037122,normal,5,11,8,6,5,6,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,7,250
S-4571025029,S-0359369084051941,normal,5,18,7,8,7,6,8,11,11,8,13,12,20,13,9,9,9,8,11,11,11,16,13,13,13,250
S-4571025029,S-0359369084042940,normal,5,11,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,8,6,5,6,250
S-4571025029,S-0359369084042049,normal,3,113,5,6,10,6,5,5,5,5,4,5,6,6,5,5,6,6,6,6,5,5,5,6,7,320
S-2911010107,S-0359369084047162,normal,4,19,6,6,8,6,5,5,5,6,5,6,6,5,6,5,5,6,5,6,6,5,6,6,5,360
S-4571025029,S-0359369084051503,normal,4,24,5,6,6,5,5,5,5,5,5,5,6,6,5,6,5,7,5,6,5,8,8,7,5,270
S-4571025029,S-0359369084043617,normal,4,8,5,5,6,5,5,6,5,6,7,6,6,5,6,7,4,6,5,7,6,7,6,7,7,230
S-2911010103,S-0359369081324457,normal,3,21,6,6,8,5,4,4,4,4,4,4,4,3,5,4,4,4,5,4,4,4,4,4,5,380
S-4571025029,S-0359369084044144,normal,3,14,7,6,5,6,5,6,6,5,5,5,6,6,7,7,5,6,6,7,6,6,7,7,6,270
S-4571025029,S-0359369084037163,normal,3,14,6,6,6,7,6,5,6,7,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,280
S-4571025029,S-0359369084039300,normal,4,10,5,5,5,7,5,6,6,5,6,5,6,6,4,6,6,6,7,7,5,6,5,4,5,260
S-4571025029,S-0359369084042858,normal,5,44,5,6,5,5,5,5,6,5,5,5,4,5,5,5,5,5,5,6,5,5,5,5,6,290
S-4571025029,S-0359369084040597,normal,4,12,6,6,6,6,7,7,6,6,6,5,6,6,5,6,6,6,6,5,5,6,6,5,6,350
S-2711010100,S-0359369085133706,normal,5,35,8,6,6,6,6,6,6,6,6,5,5,6,5,6,6,5,8,6,5,8,12,12,6,260
S-4571025029,S-0359369084037353,normal,4,11,5,5,5,5,5,5,6,6,7,6,7,6,5,6,6,5,4,6,5,6,5,7,6,260
S-2911010107,S-0359369084031810,normal,2,17,5,3,3,5,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,5,5,250
S-4521010100,S-0359369084095245,normal,5,5,5,5,6,7,7,5,6,6,5,7,7,6,6,6,5,5,6,7,6,7,6,7,7,410
S-4413110100,S-0359369084106216,normal,4,83,59,6,5,5,6,6,8,5,5,5,5,5,5,6,4,5,6,5,5,5,5,4,5,290
S-4571025029,S-0359369084030614,normal,6,22,15,13,11,8,11,13,12,13,17,19,12,9,8,10,10,17,9,11,12,34,26,18,8,260
S-4571025029,S-0359369084042288,normal,4,7,5,6,6,7,6,5,6,6,6,7,6,7,6,7,6,6,6,7,6,7,6,6,7,260
S-2911010107,S-0359369084047451,normal,4,8,6,5,6,6,5,6,6,5,6,6,6,6,5,6,6,5,6,6,6,6,6,7,5,240
S-4571025029,S-0359369084042387,normal,4,6,5,5,5,5,5,5,6,5,5,5,5,6,6,6,6,5,5,5,6,6,6,5,6,250
S-4571025029,S-0359369084037676,normal,6,22,11,8,9,9,10,10,11,14,9,10,8,10,12,10,16,26,14,9,9,10,10,12,9,440
S-4413110100,S-0359369084090683,normal,4,14,6,6,5,6,6,6,6,5,5,6,6,5,6,5,6,7,6,6,6,5,6,4,6,350
S-4521010100,S-0359369084101852,normal,4,5,5,6,6,5,6,6,5,6,6,5,6,5,5,6,6,6,6,7,6,6,6,6,6,440
S-4571025029,S-0359369084052014,normal,3,92,4,5,5,5,5,5,5,5,6,5,6,5,6,6,5,5,5,5,5,5,5,5,5,310
S-4571025029,S-0359369084044037,normal,4,18,6,6,6,6,5,6,7,5,6,6,6,6,7,6,7,6,5,6,6,5,6,6,6,260
S-2711010100,S-0359369084047048,normal,4,24,5,6,5,5,5,6,5,5,4,5,5,6,6,6,6,5,4,5,6,5,6,6,6,340
S-4571025029,S-0359369084037239,normal,4,98,5,7,8,6,5,5,6,5,6,6,6,6,5,6,5,6,6,6,6,6,6,6,5,320
S-2711010100,S-0359369084045513,normal,4,12,10,11,7,6,6,4,6,5,6,5,5,5,5,5,4,6,5,5,4,5,6,6,6,420
S-4571025029,S-0359369084041967,normal,3,10,6,4,5,6,4,5,4,5,6,6,8,5,5,5,5,5,5,8,9,12,12,25,5,260
S-2711010100,S-0359369084033980,normal,4,44,7,7,6,6,6,6,6,6,6,6,6,5,7,6,6,6,7,6,5,6,6,6,6,350
S-4413110100,S-0359369084099239,normal,4,18,5,6,6,6,6,5,5,6,6,5,6,6,6,6,6,7,5,5,6,6,6,5,5,120
S-4571025029,S-0359369084038856,normal,5,12,7,5,5,5,5,4,5,6,6,4,5,5,7,6,5,5,5,6,6,6,6,6,5,280
S-4521010100,S-0359369084095344,normal,4,15,5,5,4,5,5,6,5,5,5,5,5,5,6,5,5,6,5,7,6,5,6,6,5,380
S-4571025029,S-0359369084041470,normal,4,6,6,6,6,5,6,6,6,5,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,250
S-4571025029,S-0359369084048327,normal,5,15,6,5,6,6,5,6,7,6,8,7,11,7,8,6,6,6,6,6,6,11,10,6,6,280
S-4521010100,S-0359369084103981,normal,4,7,6,6,6,6,6,5,5,6,4,7,5,6,4,5,6,6,6,6,6,6,7,6,5,360
S-2711010100,S-0359369084048707,normal,4,8,9,6,6,9,9,5,6,6,7,5,5,6,5,7,5,7,6,6,5,6,6,5,6,450
S-4571025029,S-0359369084049309,normal,4,40,6,6,7,6,5,5,6,7,6,6,6,6,6,6,5,7,6,6,7,6,6,6,5,290
